prompt_id;prompt;hint;response_id;user_id;response;check_response_id;check_user_id;check_response;check_type
2064; Kata yang digunakan untuk menyebut masa pendarahan. ;mens;6706;0;masyakhakat;0;0;;dailyCheck
2076; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan alat kelamin wanita. ;seksual;6721;0;lesung pipit isang;0;0;;dailyCheck
2169; Kata yang menjelaskan sifat sesuatu yang mengandung darah. ;berdarah;6726;0;nakhik napas;0;0;;dailyCheck
2170; Kata yang menjelaskan sifat sesuatu yang mengandung darah. ;berlumuran darah;6728;0;mengkekh;0;0;;dailyCheck
2173; Kata yang digunakan untuk menyebut perbuatan memberikan darah kepada orang lain. ;memberi darah;6731;0;tembuk;0;0;;dailyCheck
2252; Kata yang digunakan untuk menyebut sesuatu yang dapat dirasakan. ;penglihatan;6701;0;mate;0;0;;dailyCheck
2298; Kata yang digunakan untuk menyebut melakukan sesuatu sehingga orang lain tidak dapat melihat. ;menyilaukan;6666;0;ngikili;0;0;;dailyCheck
2299; Kata yang digunakan untuk menyebut melakukan sesuatu sehingga orang lain tidak dapat melihat. ;menghalangi penglihatan seseorang;6667;0;bhantunken ;0;0;;dailyCheck
2322; Kata yang menjelaskan bagaimana cara kita melihat seseorang jika tidak percaya kepadanya. ;melihat seseorang dari atas ke bawah;6734;0;pahe;0;0;;dailyCheck
2376; Kata yang digunakan untuk menyebut menunjukkan sesuatu yang kita banggakan. ;memamerkan;6767;0;bali;0;0;;dailyCheck
2380; Kata yang digunakan untuk menyebut menunjukkan tempat letaknya sesuatu kepada seseorang. ;memperlihatkan;6729;0;mengkekh;0;0;;dailyCheck
2390;Kata yang digunakan untuk menyebut dapat melihat sesuatu. ;bisa melihat;6733;0;bhantunken ;0;0;;dailyCheck
2395; Kata yang menjelaskan sifat sesuatu yang dapat dilihat. ;dapat dilihat;6665;0;piyok;0;0;;dailyCheck
2412; Kata yang digunakan untuk menyebut seberapa jelas sesuatu dapat dilihat. ;tingkat kejelasan sesuatu itu bisa dilihat;6727;0;nakhik napas;0;0;;dailyCheck
2420; Kata yang digunakan untuk menyebut tindakan menghalangi sesuatu sehingga ada suatu benda yang tidak dapat dilihat. ;menghalangi;6732;0;tembuk;0;0;;dailyCheck
2447; Kata yang menjelaskan sifat sesuatu yang ditembusi sinar tetapi kita tidak dapat melihatnya dengan jelas. ;samar-samar;6668;0;bhakhe;0;0;;dailyCheck
2448; Kata yang menjelaskan sifat sesuatu yang ditembusi sinar tetapi kita tidak dapat melihatnya dengan jelas. ;keruh;6669;0;gegukhung kidhing;0;0;;dailyCheck
2451; Kata yang menjelaskan sifat sesuatu yang tidak bisa tembus pandang. ;gelap;6670;0;jampal kidhing;0;0;;dailyCheck
2456; Kata yang digunakan untuk menyebut bayangan yang dipantulkan. ;bayangan;6671;0;pengkakh;0;0;;dailyCheck
2460; Kata yang digunakan untuk menyebut sesuatu yang memantulkan cahaya. ;pemantul cahaya;6702;0;tekhuh;0;0;;dailyCheck
2600;Kata yang digunakan untuk menyebut sesuatu yang didengar. ;kegaduhan;7032;0;ribut;0;0;;dailyCheck
2644; Kata yang digunakan untuk menyebut nada suatu bunyi. ;titinada;6735;0;lubhang pokhi-pokhi ebhuk;0;0;;dailyCheck
2771; Kata yang digunakan untuk menyebut membuat sesuatu atau seseorang menjadi lebih tenang. ;mendiamkan;6736;0;sebak;0;0;;dailyCheck
2840; Kata yang digunakan untuk menyebut kemampuan untuk membaui. ;penciuman yang tajam;7005;0;penciuman yang tajam;0;0;;dailyCheck
2875; Kata yang orang gunakan untuk mengatakan bahwa sesuatu berbau busuk. ;ih;6737;0;tegang ;0;0;;dailyCheck
2909; Kata yang menunjukkan bahwa sesuatu rasanya mirip dengan sesuatu lainnya atau terasa seperti keadaan tertentu. ;rasanya (enak//tidak enak);7007;0;rasanya enak;0;0;;dailyCheck
2917; Kata yang menjelaskan sifat sesuatu yang rasanya buruk. ;gatal;6672;0;lobus;0;0;;dailyCheck
2932; Kata yang digunakan untuk menyebut bisa merasakan hal-hal yang umumnya tidak dapat dirasakan oleh orang lain. ;peka;6738;0;ukhat;0;0;;dailyCheck
2974; Kata yang menjelaskan ciri seseorang yang kuat dan sehat. ;tahan banting;6654;0;makhoh;0;0;;dailyCheck
2979; Kata yang digunakan untuk menyebut kekuatan seseorang. ;tenaga;6705;0;kubhang;0;0;;dailyCheck
3119; Kata yang digunakan untuk menyebut sangat menderita sakit. ;kesehatan merosot dengan cepat;6739;0;katak;0;0;;dailyCheck
3121; Kata yang digunakan untuk menyebut sangat menderita sakit. ;fatal;6673;0;sek;0;0;;dailyCheck
3197; Kata yang digunakan untuk menyebut penyakit pada otak atau pikiran. ;depresi;6676;0;nesah pakeyen;0;0;;dailyCheck
3202; Kata yang digunakan untuk menyebut penyakit ayan. ;gila babi;6677;0;ngelap panas mentagi akhi;0;0;;dailyCheck
3206; Kata yang digunakan untuk menyebut penyakit mata. ;mata kemerahan;6675;0;mekheken dhakhoh;0;0;;dailyCheck
3211; Kata yang digunakan untuk menyebut penyakit hidung dan tenggorokan. ;sakit tenggorokan;6740;0;mbau panasen;0;0;;dailyCheck
3300; Apa saja gejala sakit perut. ;kembung;6742;0;Mbasuh;0;0;;dailyCheck
3307; Kata yang menjelaskan bagaimana rasanya ketika sakit perut. ;mulas;6678;0;Icing;0;0;;dailyCheck
3318; Kata yang digunakan untuk menyebut kehilangan gigi. ;gigi lepas;6741;0;Bucukh, Sanglukh;0;0;;dailyCheck
3322; Kata yang digunakan untuk menyebut memperbaiki gigi. ;mengebor;6743;0;Ampan;0;0;;dailyCheck
3346; Kata yang digunakan untuk menyebut terluka karena terpotong. ;terpotong;6744;0;Tapinen;0;0;;dailyCheck
3371; Kata yang menjelaskan keadaan salah satu anggota tubuh yang terluka. ;cedera;6745;0;Mange ate;0;0;;dailyCheck
3385; Kata yang digunakan untuk menyebut luka. ;renjatan;6679;0;MBasuhi;0;0;;dailyCheck
3387; Kata yang digunakan untuk menyebut luka. ;patah tulang;6747;0;Enggo dapet;0;0;;dailyCheck
3412; Kata yang digunakan untuk menyebut kejadian atau proses kehilangan anggota tubuh. ;cacat;6746;0;Enggo dapet;0;0;;dailyCheck
3468;Kata yang menjelaskan keadaan seseorang yang buta. ;hilang penglihatan;6680;0;Silem, Cebunik;0;0;;dailyCheck
3474; Kata yang digunakan untuk menyebut usaha membutakan seseorang. ;menyebabkan seseorang menjadi buta;6748;0;Si-ngato ngato;0;0;;dailyCheck
3482;Kata yang menjelaskan keadaan orang yang tidak dapat melihat dengan baik. ;rabun dekat;6681;0;Ato-ato;0;0;;dailyCheck
3483;Kata yang menjelaskan keadaan orang yang tidak dapat melihat dengan baik. ;rabun jauh;6682;0;Ngenddepi;0;0;;dailyCheck
3581; Kata yang digunakan untuk menyebut batuk. ;bersin;6749;0;Mejile;0;0;;dailyCheck
3618; Kata yang digunakan untuk menyebut rasa sakit yang ringan. ;tergores;6683;0;Macik su;0;0;;dailyCheck
3735; Kata yang digunakan untuk menyebut keadaan yang sedikit membingungkan. ;melenceng sedikit dari arah tujuan;6685;0;Si mege ken;0;0;;dailyCheck
3747; Kata yang digunakan untuk menyebut tindakan membuat seseorang menjadi linglung atau bingung. ;pikiran kusut//kacau;6684;0;sakhe;0;0;;dailyCheck
3766;Kata yang digunakan untuk menyebut mengobati seseorang yang sakit atau terluka. ;menyembuhkan;6686;0;Kekhas, Selenging;0;0;;dailyCheck
3796; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius lokal;6750;0;Medenging;0;0;;dailyCheck
3797; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius total;6688;0;Medetum;0;0;;dailyCheck
3805; Kata yang digunakan untuk menyebut usaha mencari tahu apa yang sebenarnya terjadi pada orang yang sakit. ;laporan laboratorium;6689;0;Khibut;0;0;;dailyCheck
3809; Kata yang digunakan untuk menyebut usaha menyembuhkan seseorang. ;menyembuhkan;6687;0;Melenggukh;0;0;;dailyCheck
3824; Kata yang digunakan untuk menyebut mencegah penyakit. ;vaksinasi;6690;0;Melenging;0;0;;dailyCheck
3861;Kata umum yang digunakan untuk menyebut obat. ;obat;6751;0;Sip be;0;0;;dailyCheck
3866;Kata umum yang digunakan untuk menyebut obat. ;obat mujarab;6691;0;Sengukh;0;0;;dailyCheck
3868; Apa nama-nama jenis obat tertentu. ;obat tetes mata;6693;0;Pengakap;0;0;;dailyCheck
3870; Apa nama-nama jenis obat tertentu. ;obat tidur;6752;0;Sengukh;0;0;;dailyCheck
3875; Kata yang digunakan untuk menyebut obat yang dimakan atau diminum seseorang. ;tablet;6692;0;malot tebhege;0;0;;dailyCheck
3890; Kata yang digunakan untuk menyebut takaran obat untuk sekali minum. ;takaran obat;6753;0;Hambakh;0;0;;dailyCheck
3923; Kata yang digunakan untuk menyebut tempat untuk menyimpan atau mengambil obat-obatan. ;apotek;6694;0;Mekhium;0;0;;dailyCheck
3926; Kata yang digunakan untuk menyebut kendaraan untuk mengangkut orang yang terluka. ;kapal rumah sakit;6695;0;Mbau macik;0;0;;dailyCheck
3968; Kata yang digunakan untuk menyebut keadaan agak cacat mental atau sangat cacat mental. ;keterbelakangan mental parah;6754;0;Mekhium;0;0;;dailyCheck
4020; Kata yang digunakan untuk menyebut keadaan sudah menikah dengan seseorang. ;sudah menikah dengan;6696;0;Tekhanggokh;0;0;;dailyCheck
4024; Kata yang digunakan untuk menyebut orang yang sudah menikah. ;pasangan hidup;6704;0;mekhate;0;0;;dailyCheck
4027; Kata yang digunakan untuk menyatakan hubungan antara suami dan istri. ;kekasih;6768;0;pecah;0;0;;dailyCheck
4028; Kata yang digunakan untuk menyatakan hubungan antara suami dan istri. ;hubungan perkawinan;7026;0;hubungan rumah tangga;0;0;;dailyCheck
4034; Kata yang digunakan untuk menyebut menikah dengan lebih dari satu orang. ;selir;6703;0;anak khu;0;0;;dailyCheck
4088; Kata yang digunakan untuk menyebut orang yang sedang menjalani upacara pernikahan. ;mempelai//pengantin perempuan;6999;0;pengantin wanita;0;0;;dailyCheck
2064; Kata yang digunakan untuk menyebut masa pendarahan. ;mens;6591;0;masyakhakat;0;0;;dailyCheck
2076; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan alat kelamin wanita. ;seksual;6606;0;lesung pipit isang;0;0;;dailyCheck
2169; Kata yang menjelaskan sifat sesuatu yang mengandung darah. ;berdarah;6611;0;nakhik napas;0;0;;dailyCheck
2170; Kata yang menjelaskan sifat sesuatu yang mengandung darah. ;berlumuran darah;6613;0;mengkekh;0;0;;dailyCheck
2173; Kata yang digunakan untuk menyebut perbuatan memberikan darah kepada orang lain. ;memberi darah;6616;0;tembuk;0;0;;dailyCheck
2252; Kata yang digunakan untuk menyebut sesuatu yang dapat dirasakan. ;penglihatan;6586;0;mate;0;0;;dailyCheck
2298; Kata yang digunakan untuk menyebut melakukan sesuatu sehingga orang lain tidak dapat melihat. ;menyilaukan;6551;0;ngikili;0;0;;dailyCheck
2299; Kata yang digunakan untuk menyebut melakukan sesuatu sehingga orang lain tidak dapat melihat. ;menghalangi penglihatan seseorang;6552;0;bhantunken ;0;0;;dailyCheck
2322; Kata yang menjelaskan bagaimana cara kita melihat seseorang jika tidak percaya kepadanya. ;melihat seseorang dari atas ke bawah;6619;0;pahe;0;0;;dailyCheck
2376; Kata yang digunakan untuk menyebut menunjukkan sesuatu yang kita banggakan. ;memamerkan;6652;0;bali;0;0;;dailyCheck
2380; Kata yang digunakan untuk menyebut menunjukkan tempat letaknya sesuatu kepada seseorang. ;memperlihatkan;6614;0;mengkekh;0;0;;dailyCheck
2390;Kata yang digunakan untuk menyebut dapat melihat sesuatu. ;bisa melihat;6618;0;bhantunken ;0;0;;dailyCheck
2394; Kata yang digunakan untuk menyebut tidak dapat melihat sesuatu. ;tidak kelihatan;6730;0;sesak;0;0;;dailyCheck
2395; Kata yang menjelaskan sifat sesuatu yang dapat dilihat. ;dapat dilihat;6550;0;piyok;0;0;;dailyCheck
2420; Kata yang digunakan untuk menyebut tindakan menghalangi sesuatu sehingga ada suatu benda yang tidak dapat dilihat. ;menghalangi;6617;0;tembuk;0;0;;dailyCheck
2447; Kata yang menjelaskan sifat sesuatu yang ditembusi sinar tetapi kita tidak dapat melihatnya dengan jelas. ;samar-samar;6553;0;bhakhe;0;0;;dailyCheck
2448; Kata yang menjelaskan sifat sesuatu yang ditembusi sinar tetapi kita tidak dapat melihatnya dengan jelas. ;keruh;6554;0;gegukhung kidhing;0;0;;dailyCheck
2451; Kata yang menjelaskan sifat sesuatu yang tidak bisa tembus pandang. ;gelap;6555;0;jampal kidhing;0;0;;dailyCheck
2456; Kata yang digunakan untuk menyebut bayangan yang dipantulkan. ;bayangan;6556;0;pengkakh;0;0;;dailyCheck
2460; Kata yang digunakan untuk menyebut sesuatu yang memantulkan cahaya. ;pemantul cahaya;6587;0;tekhuh;0;0;;dailyCheck
2644; Kata yang digunakan untuk menyebut nada suatu bunyi. ;titinada;6620;0;lubhang pokhi-pokhi ebhuk;0;0;;dailyCheck
2771; Kata yang digunakan untuk menyebut membuat sesuatu atau seseorang menjadi lebih tenang. ;mendiamkan;6621;0;sebak;0;0;;dailyCheck
2875; Kata yang orang gunakan untuk mengatakan bahwa sesuatu berbau busuk. ;ih;6622;0;tegang ;0;0;;dailyCheck
2917; Kata yang menjelaskan sifat sesuatu yang rasanya buruk. ;gatal;6557;0;lobus;0;0;;dailyCheck
2932; Kata yang digunakan untuk menyebut bisa merasakan hal-hal yang umumnya tidak dapat dirasakan oleh orang lain. ;peka;6623;0;ukhat;0;0;;dailyCheck
2974; Kata yang menjelaskan ciri seseorang yang kuat dan sehat. ;tahan banting;6539;0;makhoh;0;0;;dailyCheck
2979; Kata yang digunakan untuk menyebut kekuatan seseorang. ;tenaga;6590;0;kubhang;0;0;;dailyCheck
3119; Kata yang digunakan untuk menyebut sangat menderita sakit. ;kesehatan merosot dengan cepat;6624;0;katak;0;0;;dailyCheck
3121; Kata yang digunakan untuk menyebut sangat menderita sakit. ;fatal;6558;0;sek;0;0;;dailyCheck
3183; Kata yang menjelaskan sifat penyakit yang mudah menular pada manusia. ;mudah menular;6674;0;ngekhi;0;0;;dailyCheck
3197; Kata yang digunakan untuk menyebut penyakit pada otak atau pikiran. ;depresi;6561;0;nesah pakeyen;0;0;;dailyCheck
3202; Kata yang digunakan untuk menyebut penyakit ayan. ;gila babi;6562;0;ngelap panas mentagi akhi;0;0;;dailyCheck
3206; Kata yang digunakan untuk menyebut penyakit mata. ;mata kemerahan;6560;0;mekheken dhakhoh;0;0;;dailyCheck
3211; Kata yang digunakan untuk menyebut penyakit hidung dan tenggorokan. ;sakit tenggorokan;6625;0;mbau panasen;0;0;;dailyCheck
3300; Apa saja gejala sakit perut. ;kembung;6627;0;Mbasuh;0;0;;dailyCheck
3307; Kata yang menjelaskan bagaimana rasanya ketika sakit perut. ;mulas;6563;0;Icing;0;0;;dailyCheck
3322; Kata yang digunakan untuk menyebut memperbaiki gigi. ;mengebor;6628;0;Ampan;0;0;;dailyCheck
3346; Kata yang digunakan untuk menyebut terluka karena terpotong. ;terpotong;6629;0;Tapinen;0;0;;dailyCheck
3371; Kata yang menjelaskan keadaan salah satu anggota tubuh yang terluka. ;cedera;6630;0;Mange ate;0;0;;dailyCheck
3385; Kata yang digunakan untuk menyebut luka. ;renjatan;6564;0;MBasuhi;0;0;;dailyCheck
3387; Kata yang digunakan untuk menyebut luka. ;patah tulang;6632;0;Enggo dapet;0;0;;dailyCheck
3412; Kata yang digunakan untuk menyebut kejadian atau proses kehilangan anggota tubuh. ;cacat;6631;0;Enggo dapet;0;0;;dailyCheck
3468;Kata yang menjelaskan keadaan seseorang yang buta. ;hilang penglihatan;6565;0;Silem, Cebunik;0;0;;dailyCheck
3474; Kata yang digunakan untuk menyebut usaha membutakan seseorang. ;menyebabkan seseorang menjadi buta;6633;0;Si-ngato ngato;0;0;;dailyCheck
3482;Kata yang menjelaskan keadaan orang yang tidak dapat melihat dengan baik. ;rabun dekat;6566;0;Ato-ato;0;0;;dailyCheck
3483;Kata yang menjelaskan keadaan orang yang tidak dapat melihat dengan baik. ;rabun jauh;6567;0;Ngenddepi;0;0;;dailyCheck
3581; Kata yang digunakan untuk menyebut batuk. ;bersin;6634;0;Mejile;0;0;;dailyCheck
3618; Kata yang digunakan untuk menyebut rasa sakit yang ringan. ;tergores;6568;0;Macik su;0;0;;dailyCheck
3735; Kata yang digunakan untuk menyebut keadaan yang sedikit membingungkan. ;melenceng sedikit dari arah tujuan;6570;0;Si mege ken;0;0;;dailyCheck
3747; Kata yang digunakan untuk menyebut tindakan membuat seseorang menjadi linglung atau bingung. ;pikiran kusut//kacau;6569;0;sakhe;0;0;;dailyCheck
3766;Kata yang digunakan untuk menyebut mengobati seseorang yang sakit atau terluka. ;menyembuhkan;6571;0;Kekhas, Selenging;0;0;;dailyCheck
3796; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius lokal;6635;0;Medenging;0;0;;dailyCheck
3797; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius total;6573;0;Medetum;0;0;;dailyCheck
3805; Kata yang digunakan untuk menyebut usaha mencari tahu apa yang sebenarnya terjadi pada orang yang sakit. ;laporan laboratorium;6574;0;Khibut;0;0;;dailyCheck
3809; Kata yang digunakan untuk menyebut usaha menyembuhkan seseorang. ;menyembuhkan;6572;0;Melenggukh;0;0;;dailyCheck
3824; Kata yang digunakan untuk menyebut mencegah penyakit. ;vaksinasi;6575;0;Melenging;0;0;;dailyCheck
3861;Kata umum yang digunakan untuk menyebut obat. ;obat;6636;0;Sip be;0;0;;dailyCheck
3866;Kata umum yang digunakan untuk menyebut obat. ;obat mujarab;6576;0;Sengukh;0;0;;dailyCheck
3868; Apa nama-nama jenis obat tertentu. ;obat tetes mata;6578;0;Pengakap;0;0;;dailyCheck
3870; Apa nama-nama jenis obat tertentu. ;obat tidur;6637;0;Sengukh;0;0;;dailyCheck
3875; Kata yang digunakan untuk menyebut obat yang dimakan atau diminum seseorang. ;tablet;6577;0;malot tebhege;0;0;;dailyCheck
3890; Kata yang digunakan untuk menyebut takaran obat untuk sekali minum. ;takaran obat;6638;0;Hambakh;0;0;;dailyCheck
3923; Kata yang digunakan untuk menyebut tempat untuk menyimpan atau mengambil obat-obatan. ;apotek;6579;0;Mekhium;0;0;;dailyCheck
3926; Kata yang digunakan untuk menyebut kendaraan untuk mengangkut orang yang terluka. ;kapal rumah sakit;6580;0;Mbau macik;0;0;;dailyCheck
3968; Kata yang digunakan untuk menyebut keadaan agak cacat mental atau sangat cacat mental. ;keterbelakangan mental parah;6639;0;Mekhium;0;0;;dailyCheck
4020; Kata yang digunakan untuk menyebut keadaan sudah menikah dengan seseorang. ;sudah menikah dengan;6581;0;Tekhanggokh;0;0;;dailyCheck
4024; Kata yang digunakan untuk menyebut orang yang sudah menikah. ;pasangan hidup;6589;0;mekhate;0;0;;dailyCheck
4027; Kata yang digunakan untuk menyatakan hubungan antara suami dan istri. ;kekasih;6653;0;pecah;0;0;;dailyCheck
4034; Kata yang digunakan untuk menyebut menikah dengan lebih dari satu orang. ;selir;6588;0;anak khu;0;0;;dailyCheck
2064; Kata yang digunakan untuk menyebut masa pendarahan. ;mens;6476;0;masyakhakat;0;0;;dailyCheck
2076; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan alat kelamin wanita. ;seksual;6491;0;lesung pipit isang;0;0;;dailyCheck
2169; Kata yang menjelaskan sifat sesuatu yang mengandung darah. ;berdarah;6496;0;nakhik napas;0;0;;dailyCheck
2170; Kata yang menjelaskan sifat sesuatu yang mengandung darah. ;berlumuran darah;6498;0;mengkekh;0;0;;dailyCheck
2173; Kata yang digunakan untuk menyebut perbuatan memberikan darah kepada orang lain. ;memberi darah;6501;0;tembuk;0;0;;dailyCheck
2252; Kata yang digunakan untuk menyebut sesuatu yang dapat dirasakan. ;penglihatan;6471;0;mate;0;0;;dailyCheck
2298; Kata yang digunakan untuk menyebut melakukan sesuatu sehingga orang lain tidak dapat melihat. ;menyilaukan;6436;0;ngikili;0;0;;dailyCheck
2299; Kata yang digunakan untuk menyebut melakukan sesuatu sehingga orang lain tidak dapat melihat. ;menghalangi penglihatan seseorang;6437;0;bhantunken ;0;0;;dailyCheck
2322; Kata yang menjelaskan bagaimana cara kita melihat seseorang jika tidak percaya kepadanya. ;melihat seseorang dari atas ke bawah;6504;0;pahe;0;0;;dailyCheck
2376; Kata yang digunakan untuk menyebut menunjukkan sesuatu yang kita banggakan. ;memamerkan;6537;0;bali;0;0;;dailyCheck
2380; Kata yang digunakan untuk menyebut menunjukkan tempat letaknya sesuatu kepada seseorang. ;memperlihatkan;6499;0;mengkekh;0;0;;dailyCheck
2390;Kata yang digunakan untuk menyebut dapat melihat sesuatu. ;bisa melihat;6503;0;bhantunken ;0;0;;dailyCheck
2395; Kata yang menjelaskan sifat sesuatu yang dapat dilihat. ;dapat dilihat;6435;0;piyok;0;0;;dailyCheck
2412; Kata yang digunakan untuk menyebut seberapa jelas sesuatu dapat dilihat. ;tingkat kejelasan sesuatu itu bisa dilihat;6612;0;nakhik napas;0;0;;dailyCheck
2420; Kata yang digunakan untuk menyebut tindakan menghalangi sesuatu sehingga ada suatu benda yang tidak dapat dilihat. ;menghalangi;6502;0;tembuk;0;0;;dailyCheck
2447; Kata yang menjelaskan sifat sesuatu yang ditembusi sinar tetapi kita tidak dapat melihatnya dengan jelas. ;samar-samar;6438;0;bhakhe;0;0;;dailyCheck
2448; Kata yang menjelaskan sifat sesuatu yang ditembusi sinar tetapi kita tidak dapat melihatnya dengan jelas. ;keruh;6439;0;gegukhung kidhing;0;0;;dailyCheck
2451; Kata yang menjelaskan sifat sesuatu yang tidak bisa tembus pandang. ;gelap;6440;0;jampal kidhing;0;0;;dailyCheck
2456; Kata yang digunakan untuk menyebut bayangan yang dipantulkan. ;bayangan;6441;0;pengkakh;0;0;;dailyCheck
2460; Kata yang digunakan untuk menyebut sesuatu yang memantulkan cahaya. ;pemantul cahaya;6472;0;tekhuh;0;0;;dailyCheck
2644; Kata yang digunakan untuk menyebut nada suatu bunyi. ;titinada;6505;0;lubhang pokhi-pokhi ebhuk;0;0;;dailyCheck
2771; Kata yang digunakan untuk menyebut membuat sesuatu atau seseorang menjadi lebih tenang. ;mendiamkan;6506;0;sebak;0;0;;dailyCheck
2875; Kata yang orang gunakan untuk mengatakan bahwa sesuatu berbau busuk. ;ih;6507;0;tegang ;0;0;;dailyCheck
2917; Kata yang menjelaskan sifat sesuatu yang rasanya buruk. ;gatal;6442;0;lobus;0;0;;dailyCheck
2932; Kata yang digunakan untuk menyebut bisa merasakan hal-hal yang umumnya tidak dapat dirasakan oleh orang lain. ;peka;6508;0;ukhat;0;0;;dailyCheck
2974; Kata yang menjelaskan ciri seseorang yang kuat dan sehat. ;tahan banting;6424;0;makhoh;0;0;;dailyCheck
2979; Kata yang digunakan untuk menyebut kekuatan seseorang. ;tenaga;6475;0;kubhang;0;0;;dailyCheck
3119; Kata yang digunakan untuk menyebut sangat menderita sakit. ;kesehatan merosot dengan cepat;6509;0;katak;0;0;;dailyCheck
3121; Kata yang digunakan untuk menyebut sangat menderita sakit. ;fatal;6443;0;sek;0;0;;dailyCheck
3183; Kata yang menjelaskan sifat penyakit yang mudah menular pada manusia. ;mudah menular;6559;0;ngekhi;0;0;;dailyCheck
3197; Kata yang digunakan untuk menyebut penyakit pada otak atau pikiran. ;depresi;6446;0;nesah pakeyen;0;0;;dailyCheck
3202; Kata yang digunakan untuk menyebut penyakit ayan. ;gila babi;6447;0;ngelap panas mentagi akhi;0;0;;dailyCheck
3206; Kata yang digunakan untuk menyebut penyakit mata. ;mata kemerahan;6445;0;mekheken dhakhoh;0;0;;dailyCheck
3211; Kata yang digunakan untuk menyebut penyakit hidung dan tenggorokan. ;sakit tenggorokan;6510;0;mbau panasen;0;0;;dailyCheck
3300; Apa saja gejala sakit perut. ;kembung;6512;0;Mbasuh;0;0;;dailyCheck
3307; Kata yang menjelaskan bagaimana rasanya ketika sakit perut. ;mulas;6448;0;Icing;0;0;;dailyCheck
3318; Kata yang digunakan untuk menyebut kehilangan gigi. ;gigi lepas;6626;0;Bucukh, Sanglukh;0;0;;dailyCheck
3322; Kata yang digunakan untuk menyebut memperbaiki gigi. ;mengebor;6513;0;Ampan;0;0;;dailyCheck
3346; Kata yang digunakan untuk menyebut terluka karena terpotong. ;terpotong;6514;0;Tapinen;0;0;;dailyCheck
3371; Kata yang menjelaskan keadaan salah satu anggota tubuh yang terluka. ;cedera;6515;0;Mange ate;0;0;;dailyCheck
3385; Kata yang digunakan untuk menyebut luka. ;renjatan;6449;0;MBasuhi;0;0;;dailyCheck
3387; Kata yang digunakan untuk menyebut luka. ;patah tulang;6517;0;Enggo dapet;0;0;;dailyCheck
3412; Kata yang digunakan untuk menyebut kejadian atau proses kehilangan anggota tubuh. ;cacat;6516;0;Enggo dapet;0;0;;dailyCheck
3468;Kata yang menjelaskan keadaan seseorang yang buta. ;hilang penglihatan;6450;0;Silem, Cebunik;0;0;;dailyCheck
3474; Kata yang digunakan untuk menyebut usaha membutakan seseorang. ;menyebabkan seseorang menjadi buta;6518;0;Si-ngato ngato;0;0;;dailyCheck
3482;Kata yang menjelaskan keadaan orang yang tidak dapat melihat dengan baik. ;rabun dekat;6451;0;Ato-ato;0;0;;dailyCheck
3483;Kata yang menjelaskan keadaan orang yang tidak dapat melihat dengan baik. ;rabun jauh;6452;0;Ngenddepi;0;0;;dailyCheck
3581; Kata yang digunakan untuk menyebut batuk. ;bersin;6519;0;Mejile;0;0;;dailyCheck
3618; Kata yang digunakan untuk menyebut rasa sakit yang ringan. ;tergores;6453;0;Macik su;0;0;;dailyCheck
3735; Kata yang digunakan untuk menyebut keadaan yang sedikit membingungkan. ;melenceng sedikit dari arah tujuan;6455;0;Si mege ken;0;0;;dailyCheck
3747; Kata yang digunakan untuk menyebut tindakan membuat seseorang menjadi linglung atau bingung. ;pikiran kusut//kacau;6454;0;sakhe;0;0;;dailyCheck
3766;Kata yang digunakan untuk menyebut mengobati seseorang yang sakit atau terluka. ;menyembuhkan;6456;0;Kekhas, Selenging;0;0;;dailyCheck
3796; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius lokal;6520;0;Medenging;0;0;;dailyCheck
3797; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius total;6458;0;Medetum;0;0;;dailyCheck
3805; Kata yang digunakan untuk menyebut usaha mencari tahu apa yang sebenarnya terjadi pada orang yang sakit. ;laporan laboratorium;6459;0;Khibut;0;0;;dailyCheck
3809; Kata yang digunakan untuk menyebut usaha menyembuhkan seseorang. ;menyembuhkan;6457;0;Melenggukh;0;0;;dailyCheck
3824; Kata yang digunakan untuk menyebut mencegah penyakit. ;vaksinasi;6460;0;Melenging;0;0;;dailyCheck
3861;Kata umum yang digunakan untuk menyebut obat. ;obat;6521;0;Sip be;0;0;;dailyCheck
3866;Kata umum yang digunakan untuk menyebut obat. ;obat mujarab;6461;0;Sengukh;0;0;;dailyCheck
3868; Apa nama-nama jenis obat tertentu. ;obat tetes mata;6463;0;Pengakap;0;0;;dailyCheck
3870; Apa nama-nama jenis obat tertentu. ;obat tidur;6522;0;Sengukh;0;0;;dailyCheck
3875; Kata yang digunakan untuk menyebut obat yang dimakan atau diminum seseorang. ;tablet;6462;0;malot tebhege;0;0;;dailyCheck
3890; Kata yang digunakan untuk menyebut takaran obat untuk sekali minum. ;takaran obat;6523;0;Hambakh;0;0;;dailyCheck
3923; Kata yang digunakan untuk menyebut tempat untuk menyimpan atau mengambil obat-obatan. ;apotek;6464;0;Mekhium;0;0;;dailyCheck
